code,name,very_good,good,very_poor
E85748, THE MEDICAL CENTRE,0.756645365,0.44405389,0.170718007
E85750,SPRING GROVE MEDICAL PRACTICE,0.351468234,0.449327685,0.006395206
E85755,NORTH HYDE MEDICAL PRACTICE,0.237713145,0.274586348,0.068159252
E86001,MOUNTWOOD SURGERY,0.541255923,0.341066635,0.022869917
E86003,KINGSWAY SURGERY,0.395461188,0.324579596,0.020587144
E86004,WEST DRAYTON MEDICAL CENTRE,0.308154213,0.425610871,-98
E86005,OAKLAND MEDICAL CENTRE,0.454420613,0.406601957,0.008114106
E86006,THE DEVONSHIRE LODGE PRACTICE,0.486443492,0.40634488,0.018200057
E86007,HAREFIELD PRACTICE,0.567197292,0.331978087,0.017378513
E86009,BELMONT MEDICAL CENTRE,0.513794654,0.274295972,0.040765013
E86010,YIEWSLEY FAMILY PRACTICE,0.519971698,0.294458814,0.04337818
E86011,OXFORD DRIVE MEDICAL CENTRE,0.3794623,0.433838357,0.019490972
E86012,WOOD LANE MEDICAL CENTRE,0.468036529,0.360127378,0
E86014,CEDARS MEDICAL CENTRE,0.37672426,0.316107294,-98
E86015,UXBRIDGE HEALTH CENTRE,0.393729846,0.347891178,0.020934978
E86016,THE PINE MEDICAL CENTRE,0.436089897,0.343865835,0
E86017,HAYES MEDICAL CENTRE,0.147573669,0.362609713,0.007898688
E86018,TOWNFIELD DOCTORS SURGERY,0.419196737,0.452182691,0
E86019,THE WARREN PRACTICE,0.300027705,0.294766757,0.009791712
E86020,DR K ANANTHA-REDDY'S PRACTICE,0.400909213,0.282767093,0.048144057
E86022,THE ABBOTSBURY PRACTICE,0.719585472,0.176964201,0.018275901
E86024,KING EDWARDS MEDICAL CENTRE,0.305377117,0.279291698,0
E86026,PARKVIEW SURGERY,0.413691507,0.399708889,0.053536323
E86027,OTTERFIELD MEDICAL CENTRE,0.433520087,0.336445561,0.037840736
E86028,EASTBURY SURGERY,0.28850438,0.278259186,0.023714409
E86029,CEDAR BROOK PRACTICE,0.535270785,0.335761308,0
E86030,BRUNEL MEDICAL CENTRE,0.479046297,0.273419286,0.020939605
E86033,ST MARTINS MEDICAL CENTRE,0.324915088,0.338500481,0.024468925
E86034,CHURCH ROAD SURGERY,0.525538139,0.313173873,0
E86036,HILLINGDON HEALTH CENTRE,0.687634221,0.268218845,0
E86038,GLENDALE HOUSE SURGERY,0.399062656,0.354266013,0.00504212
E86041,ACRE SURGERY,0.423069987,0.303307247,-98
E86042,YIEWSLEY HEALTH CENTRE,0.348808369,0.446486909,0.014114255
E86605,LADYGATE LANE MEDICAL PRACTICE,0.248922721,0.312152037,0.01323404
E86609,NORTH HYDE ROAD SURGERY,0.358798409,0.388646859,0.039434893
E86610,WILLOW TREE SURGERY,0.35873134,0.299304009,0.016476113
E86612,THE PRACTICE PLC SHAKESPEARE AVENUE,0.242593063,0.205511728,0.068999792
E86615,ACREFIELD SURGERY,0.403429205,0.23086959,0.00761842
E86618,CAREPOINT PRACTICE,0.406902613,0.311796161,0.067545796
E86619,WALLASEY MEDICAL CENTRE,0.356274293,0.480617735,0.020566659
E86620,WEST LONDON MEDICAL CENTRE,0.470397864,0.272481709,0.02880858
E86622,DR PR KANTHAN'S PRACTICE,0.252811581,0.251140891,0.023812415
E86625,KINCORA DOCTORS SURGERY,0.469470793,0.137938822,0.023355366
E86626,QUEENS WALK MEDICAL CENTRE,0.510660758,0.300217445,0.030135756
E86629,DR MLR SIDDIQUI'S PRACTICE,0.25731029,0.267957133,0.012827508
E86632,ACORN MEDICAL CENTRE,0.168368214,0.245814986,0.039062019
E86635,DR SJ HARING'S PRACTICE,0.823872841,0.142374915,-98
E86637,HEATHROW MEDICAL CENTRE,0.515982538,0.263187589,0.008129489
E86638,THE PRACTICE DUNEDIN WAY,0.328858517,0.28557546,0.044423606
E86640,SOUTHCOTE CLINIC,0.58130693,0.317338036,0.029430738
E87002,VICTORIA MEDICAL CENTRE,0.460701536,0.333340734,0.030945986
E87003,NORTH KENSINGTON MEDICAL CENTRE,0.659858943,0.244620028,0
E87004,THE REDCLIFFE SURGERY,0.456315157,0.314232427,0
E87005,BELGRAVIA SURGERY,0.684863867,0.223790354,0.008206796
E87006,LITTLE VENICE MEDICAL CENTRE,0.48836061,0.239411253,0.02391272
E87007,WESTBOURNE GROVE MEDICAL CENTRE,0.617592567,0.207978004,0.046549924
E87008,PADDINGTON GREEN HEALTH CENTRE,0.52044986,0.283440197,0.020470161
E87009,THE GARWAY MEDICAL PRACTICE,0.410330608,0.347070956,0.026659605
E87010,MAIDA VALE MEDICAL CENTRE,0.379415626,0.42262691,0.01465308
E87011,LISSON GROVE HEALTH CENTRE,0.433610493,0.308621489,0.045263691
E87012,KENSINGTON PLACE SURGERY,0.707601729,0.171836427,0.03173673
E87013,STANHOPE MEWS SURGERY,0.615778732,0.298060939,0.01061598
E87014,WESTMINSTER AND PIMLICO HEALTH CENTRE,0.573313693,0.262777869,0.040450346
E87016,HOLLAND PARK SURGERY,0.577485585,0.295001938,0.009180606
E87017,NORTH WEST LONDON MEDICAL CENTRE,0.370131333,0.252208493,0.023318696
E87020,THE SURGERY,0.359809155,0.361263833,0
E87021,SHIRLAND ROAD MEDICAL CENTRE,0.605091986,0.193977904,0.007384748
E87024,THE GOLBORNE MEDICAL CENTRE,0.484686919,0.306296789,0.007957262
E87026,MEANWHILE GARDEN MEDICAL CENTRE,0.539284156,0.293555924,0.014567685
E87029,PORTLAND ROAD PRACTICE,0.694344049,0.192467218,0
E87034,MARVEN MEDICAL PRACTICE,0.6466114,0.193535308,0.033712365
E87037,CONNAUGHT SQUARE PRACTICE,0.49833905,0.360690516,0.013727596
E87038,ELGIN CLINIC,0.55862033,0.304153585,0.016794454
E87041,THE COURTFIELD MEDICAL CENTRE,0.728702008,0.192760714,0
E87043,EMPEROR'S GATE CENTRE FOR HEALTH,0.454564789,0.360325152,0.033961842
E87045,COVENT GARDEN MEDICAL CENTRE,0.53381254,0.24223538,0
E87046,THE RANDOLPH SURGERY,0.527278315,0.267416587,-98
E87047,OM SAI MEDICAL CENTRE,0.426272679,0.306524991,0.005231073
E87048,ROSARY GARDEN SURGERY,0.487670694,0.311152093,0.048502023
E87050,THE PRACTICE BEACON,0.477253975,0.300269333,0.027279511
E87052,CROMPTON MEDICAL CENTRE,0.249496844,0.307077112,0.114329912
E87055,THE SURGERY,0.389973001,0.31769959,0.015801982
E87057,NAGARAJAN QUEENS PARK HEALTH CENTRE,0.500223788,0.287086579,-98
E87061,THE PEMBRIDGE VILLAS SURGERY,0.637008757,0.267394211,0.007689927
E87063,KINGS ROAD MEDICAL CENTRE,0.392305814,0.368444816,0.032123992
E87065,THE NOTTING HILL MEDICAL CENTRE,0.466889605,0.298064889,0.022528845
E87066,FITZROVIA MEDICAL CENTRE,0.467637921,0.401565223,0.016185887
E87067,COLVILLE HEALTH CENTRE,0.521297959,0.254827342,0.025369196
E87069,SOHO CENTRE FOR HEALTH AND CARE,0.511985626,0.242210112,0.01664359
E87070,CRAWFORD STREET SURGERY,0.525412992,0.286322672,0.010223304
E87071,THE SURGERY,0.736437321,0.19268248,0
E87609,ST JOHNS WOOD MEDICAL PRACTICE,0.721489194,0.213640963,0.011914028
E87630,MILNE HOUSE MEDICAL CENTRE,0.501682071,0.300128942,0.037035461
E87637,FLUXMAN HARROW ROAD HEALTH CENTRE,0.507686353,0.312676889,0.049171427
E87648,MAYFAIR MEDICAL CENTRE,0.49576344,0.244746691,0.051408287
E87649,THE SURGERY,0.467401718,0.276521892,0.012279198
E87663,THIRD FLOOR LANARK ROAD MEDICAL CENTRE,0.285807585,0.32996811,0.0441291
E87665,THE CHELSEA PRACTICE,0.570438864,0.298795768,0.010219848
E87670,WEST TWO HEALTH CENTRE,0.453109437,0.222129711,0.015085996
E87677,IMPERIAL COLLEGE HEALTH CENTRE,0.339534536,0.352972432,0.041623308
E87681,NEWTON MEDICAL CENTRE,0.61687882,0.25938388,0
E87682,BAYSWATER MEDICAL CENTRE,0.25544607,0.395173724,0.032027194
E87694,THE ROYAL MEWS SURGERY,-97,-97,-97
E87699,THE COLVILLE HEALTH CENTRE,0.535371252,0.179427577,0.016344608
E87701,THE ABINGDON HEALTH CENTRE,0.592039192,0.299494862,0.008340591
E87702,THE SURGERY,0.713865873,0.187756306,0
E87705,DR ROSE'S PRACTICE,0.591450273,0.242245571,0
E87706,THE FORELAND MEDICAL CENTRE,0.511032453,0.169547136,0.041756652
E87711,ROYAL HOSPITAL CHELSEA,-97,-97,-97
E87714,SOHO SQUARE GENERAL PRACTICE,0.526760668,0.272280866,0.01153089
E87715,SCARSDALE MEDICAL CENTRE,0.473738324,0.35658171,0.007782674
E87717,HARLEY STREET MEDICAL CENTRE,0.28440577,0.404820619,0.021755353
E87718,THE SURGERY,0.384051102,0.413395711,0.049639736
E87720,KENSINGTON PARK MEDICAL CENTRE,0.618742611,0.219671794,0.015121379
E87722,LANCASTER GATE MEDICAL CENTRE,0.452204257,0.321516021,0.005168782
E87723,NEW ELGIN PRACTICE,0.468836897,0.388508948,0.040258875
E87727,THE SURGERY,0.550847502,0.182963911,0
E87728,THE SURGERY,0.607198771,0.31340639,0.005782369
E87733,THE EXMOOR SURGERY,0.470365399,0.315416765,0.057095381
E87735,LAI CHUNG FONG QUEENS PARK HEALTH CENTRE,0.457712664,0.330434243,0.019591454
E87737,MARYLEBONE HEALTH CENTRE,0.416320961,0.384528274,0.010554385
E87738,KNIGHTSBRIDGE MEDICAL CENTRE,0.68536256,0.262220176,0.027078186
E87739,MILLBANK MEDICAL CENTRE,0.60853514,0.292416487,0
E87741,WOODFIELD ROAD MEDICAL CENTRE,0.708609937,0.194397608,0
E87742,THE GOLBORNE MEDICAL CENTRE,0.625739714,0.239077438,0.027853234
E87745,CAVENDISH HEALTH CENTRE,0.521343247,0.247079332,0.041333128
E87746,BROMPTON MEDICAL CENTRE,0.310652831,0.218515347,0.028538115
E87750,THE SURGERY,0.425719693,0.294517696,0.021422258
E87751,SRIKRISHNAMURTHY HARROW ROAD SURGERY,0.609513895,0.211442564,0.008652609
E87753,DR VICTORIA MUIR'S PRACTICE,0.670374042,0.212626986,0
E87754,WELLINGTON HEALTH CENTRE,0.589698692,0.307516251,0
E87755,AHMED N QUEENS PARK HEALTH CENTRE,0.449516528,0.190333227,0.059380551
E87756,GROUND FLOOR LANARK MEDICAL CENTRE,0.317561873,0.371629576,0.023782474
E87762,THE GOOD PRACTICE,0.622058005,0.214642898,0.014115364
E87768,KINGS COLLEGE HEALTH CENTRE,0.405438906,0.37642897,0.042085106
E87772,GREAT CHAPEL STREET,-97,-97,-97
F81001,DR HISCOCK & PARTNERS,0.728209548,0.192106308,-98
F81003,DRS. VERGHESE & KHAN,0.311948851,0.24621358,0.015579604
F81004,THE EDEN SURGERIES,0.511651375,0.313334413,0
F81005,SHRUB END SURGERY,0.619005091,0.293090461,-98
F81006,CLAYHILL MEDICAL PRACTICE,0.377380311,0.259512292,0.035568218
F81007, DR PUZEY,0.975715994,0.72834131,0.008290028
F81009,THE GOLD STREET SURGERY,0.491537701,0.344498016,-98
F81010,DR LEIGHTON L PRACTICE,0.311069469,0.273005667,0.010634991
F81011,KELVEDON & FEERING HEALTH CENTRE,0.463441201,0.331486368,0.012470559
F81012,WEST MERSEA SURGERY,0.429341358,0.331556942,0.039258988
F81013,WESTERN ROAD SURGERY,0.604365565,0.303928281,0.007039102
F81014,ST. LAWRENCE MEDICAL PRACTICE,0.420375264,0.323940776,0.012834046
F81015,RECTORY PRACTICE,0.543097867,0.33844152,0.006765097
F81016,BARBARA CASTLE HEALTH CENTRE,0.378829429,0.450528485,0.025990174
F81017,WALTON SURGERY,0.415556416,0.320508631,0.013919943
F81018,GREAT CLACTON MEDICAL PARTNERSHIP,0.207823273,0.311283494,0.033048672
F81019,MAYFLOWER MEDICAL CENTRE - ALLDRICK,0.59549334,0.265397244,0.006540598
F81020,THE FRESHFORD PRACTICE,0.853592267,0.111731752,0
F81021,THE HOLLIES,0.751659574,0.153842616,0.011981223
F81022,LONGFIELD MEDICAL CENTRE,0.419692208,0.382607912,0
F81023,BEECHWOOD SURGERY,0.610894649,0.327651339,0
F81024,DICKENS PLACE,0.433568023,0.307332506,0.013570782
F81025,DR GC CHAJED'S PRACTICE,0.375588052,0.378621585,0.049388117
F81026,CARADOC SURGERY,0.301708773,0.402356163,0.023231395
F81027,LISTER MEDICAL CENTRE,0.365346755,0.390762962,0
F81028,WIVENHOE SURGERY,0.510473486,0.342182043,0.012018278
F81029,DR DEGUN & DR MACAULAY,0.39433728,0.351714938,0.006352091
F81030,FERN HOUSE SURGERY,0.400231425,0.410303338,0.010156014
F81031,DR M ASLAM'S PRACTICE,0.253912085,0.32200449,0.025909721
F81032,P A PATEL SURGERY,0.30443568,0.236575563,0.014536701
F81033,SWAN LANE SURGERY,0.743394181,0.197275101,0.019389388
F81034,NEWPORT SURGERY,0.658254733,0.246200434,0
F81035,MOULSHAM LODGE SURGERY,0.564465413,0.230470378,0.040266555
F81036,ROBERT FREW MEDICAL CENTRE,0.39551288,0.40897934,0.011963503
F81037,EAST LYNNE MEDICAL CENTRE,0.342612562,0.292288797,0.019389055
F81038,TILE HOUSE SURGERY,0.709169801,0.190552656,0.026617424
F81040,STOCK SURGERY,0.71564003,0.21898411,0.006396958
F81041,LONDON ROAD SURGERY,0.339976541,0.408573128,0.040559912
F81042,CASTLE GARDENS MEDICAL CENTRE,0.659036322,0.246190438,0.024160379
F81043,THE LIMES MEDICAL CENTRE,0.357336343,0.302202925,0.017537988
F81044,THE ARDLEIGH SURGERY,0.821168454,0.145082104,0
F81045,DR CP GUPTA'S PRACTICE,0.731606919,0.217368439,0
F81046,DR KRISHNAN,0.488855566,0.243577291,0.018338938
F81047,THE HAMILTON PRACTICE,0.307390984,0.425592292,0.005798565
F81048,LOUGHTON HEALTH CENTRE,0.529070329,0.343232644,0.027987381
F81049,ONGAR HEALTH CENTRE,0.587987948,0.314738061,0.015179438
F81051,NEW HEALTH CENTRE,0.242346134,0.422692862,0.026614827
F81052,ST.JAMES SURGERY,0.665020042,0.22506714,0
F81053,STANSTED SURGERY,0.201462549,0.459733036,0.012314901
F81055,MOUNT AVENUE SURGERY,0.543092769,0.326717425,0
F81056,OLD HARLOW HEALTH CENTRE,0.662494888,0.244512741,0
F81057,WHITLEY HOUSE,0.535122427,0.309932708,0.010141794
F81060,DR NG NEWPORT'S PRACTICE,0.455611483,0.307839232,0.012489307
F81061,CONNER & PARTNERS,0.769554274,0.178647832,-98
F81062,CHIGWELL MEDICAL CENTRE,0.325430336,0.321693215,0.007701561
F81065,RAMANATHAN SURGERY,0.369610681,0.228878535,0.011812824
F81066,THE GREENSWARD SURGERY,0.2980514,0.416893911,0.041359407
F81067,AMBROSE AVENUE GROUP PRACTICE,0.398282264,0.410797528,-98
F81068,THE ELIZABETH COURTAULD SURGERY,0.444527848,0.418274346,0.017626496
F81069,STANWAY SURGERY,0.249618485,0.321246313,0.088286619
F81070,GRAFTON SURGERY,0.339771424,0.296452908,0
F81071,RIVERMEAD GATE MED.CTR.,0.368198173,0.381339627,0.012809214
F81072, HIGH STREET SURGERY,0.90220395,0.577292615,0.022399553
F81073,DR BHATTACHARJEE,0.474041893,0.271226204,0.039606318
F81074,MELBOURNE HOUSE SURGERY,0.473966748,0.314348547,0.036849156
F81075,THE HOLLIES,0.554700099,0.375383854,0
F81076,THE TOLLESBURY PRACTICE,0.433928853,0.318523209,0.006713553
F81077,MAYFLOWER MEDICAL CENTRE - WYNNE,0.643273222,0.277702324,-98
F81078,CHURCH LANGLEY MEDICAL CENTRE,0.237335476,0.327212472,0.023463108
F81079,PARSONS HEATH MEDICAL CENTRE,0.501526556,0.348857092,0
F81080,THE BILLERICAY MEDICAL PRACTICE,0.429898368,0.434835814,0
F81081,DR PELTA,0.400456646,0.347271962,0.038127685
F81082,DR JONES SR PRACTICE,0.34814086,0.295126359,0.043435531
F81083,BEAUCHAMP HOUSE,0.425293998,0.395520476,0.009284429
F81084,DR MOHILE RV PRACTICE,0.553561699,0.301221489,0
F81085,THE NEW SURGERY ( 8 SHENFIELD RD.),0.499682217,0.385723344,0.011538738
F81086,DR IRLAM & PARTNERS,0.258075216,0.36236688,0.005192688
F81087,MOUNT CHAMBERS,0.312375485,0.401451353,0.005352344
F81088,DR ROY BB PRACTICE,0.266127562,0.355629717,0.014220452
F81089,WAKERING MEDICAL CTR.,0.7254688,0.233349016,0.005194558
F81090,ANGEL LANE SURGERY,0.2930615,0.342360341,0.012357058
F81091,EAST HILL SURGERY,0.562765051,0.277805534,0.026920711
F81092,DR SOORIAKUMARAN,0.458366627,0.276667186,0.012783941
F81094,NORTH HILL MEDICAL GROUP,0.570957499,0.319257198,-98
F81095,MERSEA ROAD PRACTICE,0.2665345,0.419600381,0.041313412
F81096,OAKLANDS SURGERY,0.466064344,0.223343399,0.005260229
F81097,DR CHISNELL,0.378034667,0.343718135,0.030841141
F81098,THE WRITTLE SURGERY,0.566767064,0.257505882,0.012539992
F81099,BLACKWATER MEDICAL CENTRE,0.353048667,0.371120098,0.017555308
F81100,DANBURY MEDICAL CENTRE,0.363385813,0.426955625,0.00575877
F81101,ESSEX WAY SURGERY,0.271717398,0.353309909,0.065802253
F81102,ROCKLEIGH COURT SURGERY,0.583438974,0.282337313,0
F81103,GREENYARD MEDICAL CENTRE,0.108340881,0.394241754,0.005757251
F81104,CHAPEL STREET SURGERY,0.235023634,0.299145071,0.005603558
F81105,LITTLE WALTHAM & GT NOTLEY SURGERY,0.589575801,0.28407175,0.007702858
F81106,THE ROSS PRACTICE,0.493737188,0.339774633,0
F81108,DR AJ MOULDS' PRACTICE,0.410508591,0.330075169,0.009627828
F81109,LAYER ROAD SURGERY,0.348430193,0.348632848,-98
F81110,DR SUNTHARALINGAM R PRACTICE,0.266232225,0.332329658,0.020703238
F81111,ELSENHAM SURGERY,0.550666725,0.327108866,0
F81112,DR HOUSTON,0.585822896,0.284118503,0
F81113,DR ABELA T PRACTICE,0.392094063,0.305196725,0.022376239
F81114,BADDOW VILLAGE SURGERY,0.430577807,0.368827023,0.005545146
F81115,CREFFIELD MEDICAL CENTRE,0.606117449,0.311021022,0.01010338
F81116,COLNE MEDICAL CENTRE,0.571191606,0.252374652,0.006395231
F81117,SUTHERLAND LODGE SURGERY,0.438771365,0.390327406,0.005717736
F81118,JOHN TASKER HOUSE SURGERY,0.423754011,0.296253083,0.017510921
F81119,THE PUMP HOUSE SURGERY,0.742634837,0.21128017,0
F81120,NUFFIELD HOUSE HEALTH CENTRE,0.534487304,0.359944989,0.01437551
F81121,DR AGHA,0.468397414,0.300848664,0
F81122,TENNYSON HOUSE SURGERY,0.4347281,0.422838458,0.020459317
F81123,AUDLEY MILLS SURGERY,0.515775278,0.291459652,0.005791059
F81125,CHURCH VIEW SURGERY,0.390285179,0.35208797,0.027813493
F81126,BURNHAM SURGERY,0.505626568,0.240477783,0
F81127,HUMBER ROAD SURGERY,0.758155465,0.183731749,0
F81128,DR ZAIDI,0.443973739,0.305064658,0.04999092
F81129,WIMPOLE ROAD SURGERY,0.305997975,0.296577669,0.038169508
F81130,WILLIAM FISHER MED.CTR.,0.73414682,0.212316493,0
F81131,THAXTED SURGERY,0.642784866,0.317723145,0
F81132,BLANDFORD MEDICAL CENTRE,0.384983767,0.279663074,0.012903821
F81133,TIPTREE MEDICAL CENTRE,0.263605664,0.299419498,0.035837533
F81134,DR AMANDA M DAVIES & DR C S JAYAKUMAR,0.221814697,0.389101138,0.040491654
F81136, HIGH ROAD,0.971967359,0.791402341,0
F81137,DR COLBURN M PRACTICE,0.674791073,0.256327099,0.005629556
F81138,HILTON HOUSE,0.468283102,0.288786054,0.039031384
F81141,ROWHEDGE SURGERY,0.503953947,0.315741712,0.04606316
F81142,R M PATEL PRACTICE,0.512475034,0.343925985,0.021075685
F81144,DR DICKENS,0.664810868,0.247730763,0.005363125
F81147,DR GEORGE,0.34125223,0.361629668,0
F81149,THE LAURELS SURGERY,0.751529117,0.146469639,0.006854341
F81150,BALLARDS WALK SURGERY,0.346623043,0.332795621,0.008630239
F81151,MALLING HEALTH - DIPPLE MEDICAL CENTRE,0.391463081,0.308786513,0.028071131
F81152,FOREST PRACTICE,0.482341318,0.396012195,0.012833656
F81153,DR TRESIDDER NJ PRACTICE,0.634347084,0.247073043,0
F81155,DR BANSAL A PRACTICE,0.388383324,0.36739938,0.021892802
F81156,RANWORTH SURGERY,0.664844179,0.19140617,0.015864585
F81157,THE FRINTON ROAD MED CTR,0.340416881,0.389837263,0.016625291
F81158,DR NASAH & PARTNERS,0.415645648,0.388011189,0
F81159,SIDDIQUE & AGHA,0.364957451,0.383748197,0.041596939
F81162,CASTLE HEDINGHAM SURGERY,0.74190665,0.179418284,0
F81163,THE NEW FOLLY,0.635876269,0.234736765,0.009526522
F81164,DR DAVIES & PARTNERS,0.587028472,0.239179238,0.009768626
F81165,PALMERSTON ROAD SURGERY,0.739709694,0.217854741,0
F81168,SOUTHVIEW PARK SURGERY,0.289615544,0.303124691,0.011987317
F81169,KINGS MEDICAL CENTRE,0.417388383,0.402450043,0.025602596
F81170,KINGSWAY SURGERY,0.565171546,0.270924271,0
F81172,TRAPS HILL SURGERY,0.262620634,0.374223156,0.031382056
F81173,DOUGLAS GROVE SURGERY,0.389174921,0.299240257,0.044623014
F81176,DR NK SHAH,0.689513058,0.175913386,0
F81177,DR DESHPANDE AM PRACTICE,0.421768854,0.428622848,0.006713588
F81180,MOUNTBATTEN HOUSE,0.597853584,0.298567344,0.009848507
F81181,ADDISON HOUSE - HAQUE PRACTICE,0.362762891,0.300434565,0.007742153
F81183,TILLINGHAM MED CENTRE,0.887612297,0.065629112,0.018020853
F81184,ABRIDGE SURGERY,0.435226542,0.279397257,0.005908382
F81185,THE PRACTICE SOUTH WOODHAM FERRERS,0.436456421,0.362528795,0.00538799
F81186,DR KK ABRAHAM'S PRACTICE,0.323930939,0.319508376,0.006435601
F81192,DR HEADON OT PRACTICE,0.397490264,0.356585688,0.021652376
F81193,WITHAM HEALTH CENTRE,0.3684301,0.267735724,0.018690664
F81195,STEEPLE BUMPSTEAD SURGERY,0.736474383,0.202167458,0.005358707
F81197,DR BELLWORTHY SV PRACTICE,0.256398676,0.335272813,0.015164979
F81198,DR PATTARA & DR RAJA,0.766250168,0.180782468,0
F81200,DR SATHANANDAN,0.737304156,0.190468384,0.026100259
F81205,GHAURI PRACTICE,0.674494581,0.170668569,0
F81206,THE SHEHADEH MEDICAL CENTRE,0.399923056,0.347871193,0.060274185
F81207,DR SIANI,0.640697611,0.153969028,0.01157218
F81209,DR WEEKS,0.631980103,0.226318078,0.02987268
F81210,BOROUGH LANE SURGERY,0.64710171,0.22590416,-98
F81211,DR YADAVA N PRACTICE,0.486605635,0.355581788,0.011699269
F81212,OLD ROAD SURGERY,0.458636512,0.290598138,0.016454861
F81213,THORPE SURGERY,0.737967039,0.228001545,0.005686507
F81214,C3 - LAINDON HEALTH CENTRE,0.3456317,0.324530186,0
F81215,DODDINGHURST SURGERY,0.576796742,0.319265081,0.008258191
F81216,THE RIVERS SURGERY,0.636918251,0.274470768,0
F81218,DR JOSEPH L PRACTICE,0.289957596,0.206200634,0.030996031
F81219,DR ABEYEWARDENE AK PRACTICE,0.660206334,0.221820515,0
F81221,FRONKS RD FAMILY SURGERY,0.530095696,0.198604806,0.007437163
F81222,QUEENS PARK SURGERY,0.567158138,0.28267422,0
F81223,DR MALIK,0.53606229,0.307013675,0
F81606,HAREWOOD SURGERY,0.77288641,0.179709051,0.02452127
F81608,KEYHEALTH MEDICAL CENTRE,0.424081177,0.339009957,0
F81613,DR KUMAR,0.332061539,0.317808711,0
F81618,HIGH ROAD FAMILY DOCTORS,0.442875959,0.335789597,0.005175515
F81619,SYDENHAM HOUSE SURGERY,0.397695609,0.320751911,0.028041538
F81622,DR KHAN,0.597299602,0.187628574,0.013269384
F81623,PRIMECARE MEDICAL CENTRE,0.479653703,0.307872742,0.048549254
F81632,DR YASIN SA PRACTICE,0.616277499,0.176100038,0.019095446
F81633,LAWFORD SURGERY,0.550333083,0.339747824,0
F81635,COLLINGWOOD ROAD SURGERY,0.638253979,0.23231358,0.006958285
F81636,MILL ROAD SURGERY,0.606315302,0.259464992,-98
F81639,DR VELMURUGAN,0.679286998,0.167449958,0
F81640,DR J MAMPILLY'S PRACTICE,0.496692461,0.19438729,0.016542031
F81641,DR MASSON KK PRACTICE,0.492557719,0.286476372,0.032447443
F81643,THE SHEHADEH MEDICAL CENTRE - GRAYS,0.431633653,0.216986256,0
F81644,DR CHEUNG KK PRACTICE,0.413040252,0.271366661,0.009830483
F81645,DR PC PATEL'S PRACTICE,0.575689816,0.272793103,0.006372934
F81648,OAKDIN SURGERY,0.58505755,0.238660358,0
F81649,DR SCHEMBRI,0.663248315,0.263835053,0
F81651,SOUTH GREEN SURGERY,0.385592376,0.315698441,0
F81652,DR RAMACHANDRAN MK PRACTICE,0.446135494,0.307348065,0.006871054
F81653,DR HH SHAH,-97,-97,-97
F81656,DR VASHISHT,0.475547176,0.252516324,0.021210206
F81659,THE SHEHADEH MEDICAL CENTRE - GRAYS,0.329407568,0.492741288,0
F81661,LEIGH BECK SURGERY,0.262361872,0.353972657,0.052425352
F81665,CHELMER VILLAGE SURGERY,0.339639083,0.328992329,0.033357065
F81666,DR BK PRASAD'S PRACTICE,0.257143851,0.335613331,0.026270752
F81667,GARDINER PRACTICE,0.497635206,0.293742582,0.016372539
F81669,DR DEY KR PRACTICE,0.349579297,0.285445659,0
F81670,EPPING CLOSE,0.732903341,0.143465578,0
F81672,PORTLAND ROAD SURGERY,0.534658112,0.262439758,0.016743793
F81674,WYNCROFT SURGERY,0.645650145,0.234662309,0.016238875
F81675,THE PRACTICE LEECON WAY,0.466333593,0.328037714,0.008974565
